temp,humidity,is_peak_hour,season_Spring,year_2011,year_2012,hour_1,hour_2,hour_3,hour_4,hour_5,hour_17,hour_18,total_count
0.5,0.45,1,0,0,1,0,0,0,0,0,0,0,16.2340541534814
0.5,0.39,1,0,0,1,0,0,0,0,0,0,0,14.598354749756956
0.45999999999999996,0.47,1,0,0,1,0,0,0,0,0,0,0,15.342342840657995
0.44,0.51,1,0,0,1,0,0,0,0,0,0,0,13.29174161021707
0.42,0.58,1,0,0,1,0,0,0,0,0,0,0,12.241139366373037
0.44,0.54,1,0,0,1,0,0,0,0,0,0,0,11.974306830460401
0.42,0.58,1,0,0,1,1,0,0,0,0,0,0,10.746803893292967
0.4,0.62,1,0,0,1,0,1,0,0,0,0,0,11.273016096679797
0.38,0.66,1,0,0,1,0,0,1,0,0,0,0,6.904372599974001
0.36,0.71,1,0,0,1,0,0,0,1,0,0,0,5.023176836876207
0.38,0.66,1,0,0,1,0,0,0,0,1,0,0,3.3407553248696744
0.4,0.62,1,0,0,1,0,0,0,0,0,0,0,5.582466954321389
0.4,0.62,1,0,0,1,0,0,0,0,0,0,0,7.921286281476679
0.42,0.67,1,0,0,1,0,0,0,0,0,0,0,11.633038919242642
0.45999999999999996,0.55,1,0,0,1,0,0,0,0,0,0,0,14.806352781248833
0.5,0.48,0,0,0,1,0,0,0,0,0,0,0,17.78215913723231
0.52,0.44,0,0,0,1,0,0,0,0,0,0,0,19.182997680509114
0.54,0.39,0,0,0,1,0,0,0,0,0,0,0,20.672532283872577
0.56,0.37,0,0,0,1,0,0,0,0,0,0,0,20.127625441864517
0.56,0.35,0,0,0,1,0,0,0,0,0,0,0,20.28624981175256
0.56,0.35,0,0,0,1,0,0,0,0,0,0,0,20.093314613548337
0.54,0.37,0,0,0,1,0,0,0,0,0,0,0,19.719985178466978
0.52,0.39,1,0,0,1,0,0,0,0,0,1,0,18.45427070869234
0.52,0.39,1,0,0,1,0,0,0,0,0,0,1,17.33598300789237
0.5,0.42,1,0,0,1,0,0,0,0,0,0,0,14.744525555873397
0.48000000000000004,0.44,1,0,0,1,0,0,0,0,0,0,0,13.114252789068855
0.42,0.54,1,0,0,1,0,0,0,0,0,0,0,12.327805198341983
0.42,0.54,1,0,0,1,0,0,0,0,0,0,0,10.598624213933489
0.44,0.54,1,0,0,1,0,0,0,0,0,0,0,8.497440748362457
0.4,0.62,1,0,0,1,0,0,0,0,0,0,0,6.071273750507169
0.4,0.71,1,0,0,1,1,0,0,0,0,0,0,3.536147331458831
0.38,0.71,1,0,0,1,0,1,0,0,0,0,0,2.0786512944041204
0.4,0.62,1,0,0,1,0,0,1,0,0,0,0,2.3851815495408415
0.38,0.66,1,0,0,1,0,0,0,1,0,0,0,2.65800442162689
0.38,0.76,1,0,0,1,0,0,0,0,1,0,0,7.268461723335826
0.36,0.76,0,0,0,1,0,0,0,0,0,0,0,11.6648016827131
0.38,0.66,0,0,0,1,0,0,0,0,0,0,0,17.91190457709628
0.44,0.67,0,0,0,1,0,0,0,0,0,0,0,21.231819046642897
0.45999999999999996,0.63,0,0,0,1,0,0,0,0,0,0,0,16.48929591404228
0.5,0.55,1,0,0,1,0,0,0,0,0,0,0,13.53803241834936
0.56,0.37,1,0,0,1,0,0,0,0,0,0,0,13.513771252395545
0.5800000000000001,0.35,1,0,0,1,0,0,0,0,0,0,0,15.088712504056794
0.62,0.29,1,0,0,1,0,0,0,0,0,0,0,15.699470865133003
0.62,0.27,1,0,0,1,0,0,0,0,0,0,0,15.068869907290049
0.64,0.29,1,0,0,1,0,0,0,0,0,0,0,15.342342840657995
0.62,0.33,1,0,0,1,0,0,0,0,0,0,0,18.890275904044294
0.62,0.33,0,0,0,1,0,0,0,0,0,1,0,23.065429704245584
0.54,0.64,0,0,0,1,0,0,0,0,0,0,1,21.812345439364453
0.52,0.52,0,0,0,1,0,0,0,0,0,0,0,18.76021808377429
0.5,0.59,1,0,0,1,0,0,0,0,0,0,0,17.182263554760638
0.48000000000000004,0.67,1,0,0,1,0,0,0,0,0,0,0,12.553715581004147
0.45999999999999996,0.82,1,0,0,1,0,0,0,0,0,0,0,12.799400366370476
0.45999999999999996,0.82,1,0,0,1,0,0,0,0,0,0,0,12.241139366373037
0.45999999999999996,0.88,1,0,0,1,0,0,0,0,0,0,0,6.590191605438041
0.45999999999999996,0.77,1,0,0,1,1,0,0,0,0,0,0,4.504585335957261
0.44,0.88,1,0,0,1,0,1,0,0,0,0,0,2.65800442162689
0.44,0.77,1,0,0,1,0,0,1,0,0,0,0,0.0
0.42,0.77,1,0,0,1,0,0,0,1,0,0,0,2.65800442162689
0.44,0.77,1,0,0,1,0,0,0,0,1,0,0,7.540399618799464
0.4,0.82,0,0,0,1,0,0,0,0,0,0,0,12.094200801690867
0.44,0.77,0,0,0,1,0,0,0,0,0,0,0,18.980294056566105
0.45999999999999996,0.72,0,0,0,1,0,0,0,0,0,0,0,21.56589654020872
0.5,0.72,0,0,0,1,0,0,0,0,0,0,0,16.041934472357468
0.54,0.6,1,0,0,1,0,0,0,0,0,0,0,13.752885879202909
0.6,0.53,1,0,0,1,0,0,0,0,0,0,0,14.470865429039158
0.62,0.46,1,0,0,1,0,0,0,0,0,0,0,16.786015299890796
0.64,0.44,1,0,0,1,0,0,0,0,0,0,0,15.47571982065908
0.68,0.41,1,0,0,1,0,0,0,0,0,0,0,15.342342840657995
0.68,0.41,1,0,0,1,0,0,0,0,0,0,0,16.251307467126132
0.68,0.44,1,0,0,1,0,0,0,0,0,0,0,19.107472584366405
0.68,0.41,0,0,0,1,0,0,0,0,0,1,0,23.204204200846025
0.62,0.53,0,0,0,1,0,0,0,0,0,0,1,22.1955775154875
0.62,0.57,0,0,0,1,0,0,0,0,0,0,0,18.33184151241596
0.5800000000000001,0.64,1,0,0,1,0,0,0,0,0,0,0,16.802209338273713
0.56,0.68,1,0,0,1,0,0,0,0,0,0,0,15.323110715584505
0.56,0.68,1,0,0,1,0,0,0,0,0,0,0,13.088537722186167
0.54,0.73,1,0,0,1,0,0,0,0,0,0,0,10.523164839028702
0.54,0.73,1,0,0,1,0,0,0,0,0,0,0,7.268461723335826
0.54,0.68,1,0,0,1,1,0,0,0,0,0,0,5.685147384916192
0.54,0.68,1,0,0,1,0,1,0,0,0,0,0,2.3851815495408415
0.5,0.77,1,0,0,1,0,0,1,0,0,0,0,1.72599165977474
0.5,0.77,1,0,0,1,0,0,0,1,0,0,0,2.3851815495408415
0.5,0.82,1,0,0,1,0,0,0,0,1,0,0,7.734588826671822
0.48000000000000004,0.82,0,0,0,1,0,0,0,0,0,0,0,12.52587665920818
0.5,0.88,0,0,0,1,0,0,0,0,0,0,0,18.91608017640882
0.52,0.83,0,0,0,1,0,0,0,0,0,0,0,21.95761113688092
0.52,0.77,0,0,0,1,0,0,0,0,0,0,0,16.70459565810376
0.54,0.73,1,0,0,1,0,0,0,0,0,0,0,12.469861726128313
0.5800000000000001,0.64,1,0,0,1,0,0,0,0,0,0,0,14.097849689440169
0.62,0.61,1,0,0,1,0,0,0,0,0,0,0,15.717847771137741
0.66,0.54,1,0,0,1,0,0,0,0,0,0,0,15.532226560040495
0.74,0.3,1,0,0,1,0,0,0,0,0,0,0,15.437832433239045
0.7,0.39,1,0,0,1,0,0,0,0,0,0,0,15.569684281496949
0.74,0.33,1,0,0,1,0,0,0,0,0,0,0,18.99308638598199
0.66,0.47,0,0,0,1,0,0,0,0,0,1,0,23.417784466547545
0.66,0.44,0,0,0,1,0,0,0,0,0,0,1,22.492983199043042
0.64,0.53,0,0,0,1,0,0,0,0,0,0,0,19.491632851500007
0.62,0.61,1,0,0,1,0,0,0,0,0,0,0,17.753078643140597
0.62,0.61,1,0,0,1,0,0,0,0,0,0,0,15.662595137358018
0.6,0.64,1,0,0,1,0,0,0,0,0,0,0,14.142683392790639
0.5800000000000001,0.68,1,0,0,1,0,0,0,0,0,0,0,10.962612815352479
0.6,0.64,1,0,0,1,0,0,0,0,0,0,0,9.015758924762986
0.5800000000000001,0.68,1,0,0,1,1,0,0,0,0,0,0,5.785219275916581
0.54,0.77,1,0,0,1,0,1,0,0,0,0,0,4.64157686387296
0.52,0.88,1,0,0,1,0,0,1,0,0,0,0,2.904942901727107
0.52,0.88,1,0,0,1,0,0,0,1,0,0,0,2.0786512944041204
0.52,0.88,1,0,0,1,0,0,0,0,1,0,0,7.859842936495952
0.52,0.88,0,0,0,1,0,0,0,0,0,0,0,12.469861726128313
0.52,0.88,0,0,0,1,0,0,0,0,0,0,0,18.508183652325435
0.52,0.83,0,0,0,1,0,0,0,0,0,0,0,21.74389522188701
0.52,0.83,0,0,0,1,0,0,0,0,0,0,0,16.19944304419172
0.54,0.83,1,0,0,1,0,0,0,0,0,0,0,13.846427905369278
0.54,0.83,1,0,0,1,0,0,0,0,0,0,0,14.142683392790639
0.56,0.78,1,0,0,1,0,0,0,0,0,0,0,15.77273725971416
0.56,0.78,1,0,0,1,0,0,0,0,0,0,0,15.662595137358018
0.6,0.73,1,0,0,1,0,0,0,0,0,0,0,15.128252066669338
0.62,0.65,1,0,0,1,0,0,0,0,0,0,0,15.513433904876731
0.6,0.69,1,0,0,1,0,0,0,0,0,0,0,18.561794843054454
0.6,0.69,0,0,0,1,0,0,0,0,0,1,0,22.74695646839875
0.56,0.83,0,0,0,1,0,0,0,0,0,0,1,22.03431477559096
0.54,0.83,0,0,0,1,0,0,0,0,0,0,0,19.120100363030556
0.52,0.88,1,0,0,1,0,0,0,0,0,0,0,16.268526180708847
0.52,0.88,1,0,0,1,0,0,0,0,0,0,0,14.847305330749432
0.54,0.83,1,0,0,1,0,0,0,0,0,0,0,13.415920132622514
0.54,0.83,1,0,0,1,0,0,0,0,0,0,0,11.373209316164639
0.54,0.77,1,0,0,1,0,0,0,0,0,0,0,8.76294381017747
0.52,0.88,1,0,0,1,1,0,0,0,0,0,0,6.507987106125536
0.52,0.88,1,0,0,1,0,1,0,0,0,0,0,4.773379434530496
0.52,0.88,1,0,0,1,0,0,1,0,0,0,0,3.892645485956258
0.52,0.88,1,0,0,1,0,0,0,1,0,0,0,2.0786512944041204
0.52,0.88,1,0,0,1,0,0,0,0,1,0,0,7.540399618799464
0.52,0.88,0,0,0,1,0,0,0,0,0,0,0,11.6648016827131
0.52,0.88,0,0,0,1,0,0,0,0,0,0,0,17.457107564300525
0.54,0.88,0,0,0,1,0,0,0,0,0,0,0,21.293331645686568
0.54,0.88,0,0,0,1,0,0,0,0,0,0,0,17.182263554760638
0.54,0.88,1,0,0,1,0,0,0,0,0,0,0,13.165409416167774
0.56,0.78,1,0,0,1,0,0,0,0,0,0,0,15.226264797249621
0.5800000000000001,0.73,1,0,0,1,0,0,0,0,0,0,0,17.010080797099043
0.5800000000000001,0.68,1,0,0,1,0,0,0,0,0,0,0,16.094761343896057
0.6,0.64,1,0,0,1,0,0,0,0,0,0,0,16.33705839092316
0.62,0.61,1,0,0,1,0,0,0,0,0,0,0,17.854463554843772
0.5800000000000001,0.73,1,0,0,1,0,0,0,0,0,0,0,19.61246400136111
0.56,0.76,0,0,0,1,0,0,0,0,0,1,0,22.110493375004157
0.56,0.78,0,0,0,1,0,0,0,0,0,0,1,20.563614092600265
0.54,0.83,0,0,0,1,0,0,0,0,0,0,0,18.180030174587994
0.54,0.83,1,0,0,1,0,0,0,0,0,0,0,15.625555384670692
0.54,0.77,1,0,0,1,0,0,0,0,0,0,0,15.265141281747992
0.52,0.83,1,0,0,1,0,0,0,0,0,0,0,13.658160389659203
0.52,0.83,1,0,0,1,0,0,0,0,0,0,0,12.663972844026004
0.5,0.88,1,0,0,1,0,0,0,0,0,0,0,11.601121503024283
0.5,0.88,1,0,0,1,1,0,0,0,0,0,0,11.727870480055424
0.5,0.88,1,0,0,1,0,1,0,0,0,0,0,9.667092288597345
0.5,0.88,1,0,0,1,0,0,1,0,0,0,0,5.582466954321389
0.5,0.88,1,0,0,1,0,0,0,1,0,0,0,3.892645485956258
0.5,0.82,1,0,0,1,0,0,0,0,1,0,0,3.131276745865517
0.5,0.82,1,0,0,1,0,0,0,0,0,0,0,6.071273750507169
0.48000000000000004,0.83,1,0,0,1,0,0,0,0,0,0,0,9.488638257459204
0.5,0.77,1,0,0,1,0,0,0,0,0,0,0,13.56221422785636
0.5,0.77,1,0,0,1,0,0,0,0,0,0,0,15.935283822682
0.54,0.73,0,0,0,1,0,0,0,0,0,0,0,18.290679117770765
0.56,0.64,0,0,0,1,0,0,0,0,0,0,0,19.648431912530658
0.6,0.53,0,0,0,1,0,0,0,0,0,0,0,20.596408309382475
0.6,0.43,0,0,0,1,0,0,0,0,0,0,0,21.555922354451468
0.6,0.46,0,0,0,1,0,0,0,0,0,0,0,21.455675531207117
0.56,0.6,0,0,0,1,0,0,0,0,0,0,0,21.055598960531352
0.56,0.64,0,0,0,1,0,0,0,0,0,0,0,19.96651756332291
0.56,0.64,1,0,0,1,0,0,0,0,0,1,0,20.03587398971517
0.56,0.64,1,0,0,1,0,0,0,0,0,0,1,17.968993607367775
0.52,0.72,1,0,0,1,0,0,0,0,0,0,0,15.418823140991202
0.52,0.72,1,0,0,1,0,0,0,0,0,0,0,15.342342840657995
0.52,0.72,1,0,0,1,0,0,0,0,0,0,0,13.46500828943422
0.52,0.72,1,0,0,1,0,0,0,0,0,0,0,12.064426772654928
0.52,0.68,1,0,0,1,0,0,0,0,0,0,0,12.356451925273461
0.52,0.68,1,0,0,1,0,0,0,0,0,0,0,10.746803893292967
0.5,0.72,1,0,0,1,1,0,0,0,0,0,0,11.30658796969159
0.5,0.68,1,0,0,1,0,1,0,0,0,0,0,10.710092965214903
0.5,0.63,1,0,0,1,0,0,1,0,0,0,0,9.161943829628923
0.5,0.63,1,0,0,1,0,0,0,1,0,0,0,4.900447905942196
0.5,0.63,1,0,0,1,0,0,0,0,1,0,0,5.785219275916581
0.5,0.59,1,0,0,1,0,0,0,0,0,0,0,6.750081158403143
0.5,0.59,1,0,0,1,0,0,0,0,0,0,0,8.442676160911242
0.5,0.59,1,0,0,1,0,0,0,0,0,0,0,12.52587665920818
0.5,0.55,1,0,0,1,0,0,0,0,0,0,0,15.970983493508797
0.48000000000000004,0.51,0,0,0,1,0,0,0,0,0,0,0,17.650569723979988
0.5,0.51,0,0,0,1,0,0,0,0,0,0,0,18.053978545391598
0.48000000000000004,0.59,0,0,0,1,0,0,0,0,0,0,0,18.45427070869234
0.48000000000000004,0.59,0,0,0,1,0,0,0,0,0,0,0,16.994262173753434
0.5,0.59,0,0,0,1,0,0,0,0,0,0,0,17.16674646934869
0.5,0.63,0,0,0,1,0,0,0,0,0,0,0,15.437832433239045
0.48000000000000004,0.67,0,0,0,1,0,0,0,0,0,0,0,15.28451019894729
0.45999999999999996,0.77,1,0,0,1,0,0,0,0,0,1,0,13.846427905369278
0.42,0.94,1,0,0,1,0,0,0,0,0,0,1,11.974306830460401
0.42,0.94,1,0,0,1,0,0,0,0,0,0,0,7.797618673894734
0.42,0.94,1,0,0,1,0,0,0,0,0,0,0,7.859842936495952
0.44,0.88,1,0,0,1,0,0,0,0,0,0,0,7.268461723335826
0.44,0.88,1,0,0,1,0,0,0,0,0,0,0,6.590191605438041
0.42,0.94,1,0,0,1,0,0,0,0,0,0,0,4.056712767789176
0.44,0.88,1,0,0,1,0,0,0,0,0,0,0,5.141910935709693
0.3,0.81,1,0,0,1,0,0,0,0,0,0,0,10.710092965214903
0.3,0.81,1,0,0,1,0,0,0,0,0,0,0,11.067783248672482
0.3,0.87,1,0,0,1,0,0,0,0,0,0,0,10.997865653923864
0.3,0.87,1,0,0,1,0,0,0,0,0,0,0,10.008105075457772
0.3,0.87,0,0,0,1,0,0,0,0,0,1,0,10.997865653923864
0.3,0.87,0,0,0,1,0,0,0,0,0,0,1,11.633038919242642
0.5,0.68,0,0,0,1,0,0,0,0,0,0,0,10.673161561311831
0.3,0.81,1,0,0,1,0,0,0,0,0,0,0,9.25727079034735
0.3,0.87,1,0,0,1,0,0,0,0,0,0,0,8.387323207441591
0.3,0.81,1,0,0,1,0,0,0,0,0,0,0,8.497440748362457
0.3,0.81,1,0,0,1,0,0,0,0,0,0,0,6.750081158403143
0.3,0.81,1,0,0,1,0,0,0,0,0,0,0,4.361876293217081
0.3,0.81,1,0,0,1,1,0,0,0,0,0,0,2.904942901727107
0.3,0.81,1,0,0,1,0,1,0,0,0,0,0,2.65800442162689
0.3,0.81,1,0,0,1,0,0,1,0,0,0,0,1.3054005090343679
0.3,0.87,1,0,0,1,0,0,0,1,0,0,0,2.0786512944041204
0.3,0.81,1,0,0,1,0,0,0,0,1,0,0,5.368572062060942
0.3,0.81,0,0,0,1,0,0,0,0,0,0,0,10.710092965214903
0.3,0.87,0,0,0,1,0,0,0,0,0,0,0,16.094761343896057
0.32,0.81,0,0,0,1,0,0,0,0,0,0,0,20.070376924969825
0.34,0.76,0,0,0,1,0,0,0,0,0,0,0,15.361529890007171
0.36,0.71,1,0,0,1,0,0,0,0,0,0,0,12.384979754168596
0.36,0.66,1,0,0,1,0,0,0,0,0,0,0,12.958562509640144
0.4,0.58,1,0,0,1,0,0,0,0,0,0,0,14.20944586761939
0.42,0.5,1,0,0,1,0,0,0,0,0,0,0,13.56221422785636
0.42,0.5,1,0,0,1,0,0,0,0,0,0,0,13.82315138137328
0.42,0.54,1,0,0,1,0,0,0,0,0,0,0,13.96174501959629
0.42,0.54,1,0,0,1,0,0,0,0,0,0,0,17.502117059929663
0.4,0.58,0,0,0,1,0,0,0,0,0,1,0,21.180288996259367
0.4,0.58,0,0,0,1,0,0,0,0,0,0,1,19.636456873386877
0.4,0.5,0,0,0,1,0,0,0,0,0,0,0,17.29014119382475
0.4,0.5,1,0,0,1,0,0,0,0,0,0,0,14.785797161884448
0.4,0.5,1,0,0,1,0,0,0,0,0,0,0,13.036830081111267
0.36,0.57,1,0,0,1,0,0,0,0,0,0,0,12.299038357076062
0.36,0.57,1,0,0,1,0,0,0,0,0,0,0,10.13099446141982
0.36,0.57,1,0,0,1,0,0,0,0,0,0,0,8.159704088176953
0.3,0.75,1,0,0,1,1,0,0,0,0,0,0,5.978147086449768
0.32,0.66,1,0,0,1,0,1,0,0,0,0,0,4.900447905942196
0.34,0.61,1,0,0,1,0,0,1,0,0,0,0,4.212830050270184
0.34,0.66,1,0,0,1,0,0,0,1,0,0,0,3.3407553248696744
0.34,0.66,1,0,0,1,0,0,0,0,1,0,0,6.827896744335756
0.34,0.61,0,0,0,1,0,0,0,0,0,0,0,11.790342020819907
0.36,0.57,0,0,0,1,0,0,0,0,0,0,0,17.44205490451598
0.36,0.56,0,0,0,1,0,0,0,0,0,0,0,20.72657148848077
0.36,0.57,0,0,0,1,0,0,0,0,0,0,0,15.988776996547722
0.36,0.62,1,0,0,1,0,0,0,0,0,0,0,11.727870480055424
0.36,0.62,1,0,0,1,0,0,0,0,0,0,0,12.441683486125205
0.38,0.62,1,0,0,1,0,0,0,0,0,0,0,13.752885879202909
0.4,0.58,1,0,0,1,0,0,0,0,0,0,0,14.36301032900511
0.4,0.5,1,0,0,1,0,0,0,0,0,0,0,12.852851874283354
0.4,0.54,1,0,0,1,0,0,0,0,0,0,0,13.586317311230891
0.4,0.54,1,0,0,1,0,0,0,0,0,0,0,16.21676606965458
0.4,0.5,0,0,0,1,0,0,0,0,0,1,0,20.823150623716465
0.4,0.5,0,0,0,1,0,0,0,0,0,0,1,20.70498903328134
0.4,0.5,0,0,0,1,0,0,0,0,0,0,0,17.91190457709628
0.38,0.54,1,0,0,1,0,0,0,0,0,0,0,15.342342840657995
0.38,0.54,1,0,0,1,0,0,0,0,0,0,0,14.76518819975693
0.36,0.57,1,0,0,1,0,0,0,0,0,0,0,13.29174161021707
0.34,0.57,1,0,0,1,0,0,0,0,0,0,0,10.855645301141465
0.34,0.57,1,0,0,1,0,0,0,0,0,0,0,7.540399618799464
0.32,0.66,1,0,0,1,1,0,0,0,0,0,0,5.368572062060942
0.32,0.66,1,0,0,1,0,1,0,0,0,0,0,3.3407553248696744
0.3,0.7,1,0,0,1,0,0,1,0,0,0,0,1.3054005090343679
0.3,0.7,1,0,0,1,0,0,0,1,0,0,0,2.65800442162689
0.32,0.66,1,0,0,1,0,0,0,0,1,0,0,5.582466954321389
0.3,0.7,0,0,0,1,0,0,0,0,0,0,0,10.927160341309317
0.3,0.7,0,0,0,1,0,0,0,0,0,0,0,16.438846813634306
0.32,0.57,0,0,0,1,0,0,0,0,0,0,0,20.801764659499952
0.34,0.53,0,0,0,1,0,0,0,0,0,0,0,16.850614077001936
0.38,0.46,1,0,0,1,0,0,0,0,0,0,0,13.341666434136817
0.42,0.41,1,0,0,1,0,0,0,0,0,0,0,13.752885879202909
0.42,0.41,1,0,0,1,0,0,0,0,0,0,0,15.265141281747992
0.4,0.43,1,0,0,1,0,0,0,0,0,0,0,15.303833255552062
0.4,0.4,1,0,0,1,0,0,0,0,0,0,0,14.661331261560317
0.4,0.4,1,0,0,1,0,0,0,0,0,0,0,15.532226560040495
0.38,0.4,1,0,0,1,0,0,0,0,0,0,0,17.457107564300525
0.38,0.4,0,0,0,1,0,0,0,0,0,1,0,20.26373771704606
0.38,0.43,0,0,0,1,0,0,0,0,0,0,1,18.86440313287121
0.38,0.43,0,0,0,1,0,0,0,0,0,0,0,16.720939964604547
0.36,0.46,1,0,0,1,0,0,0,0,0,0,0,13.752885879202909
0.36,0.46,1,0,0,1,0,0,0,0,0,0,0,12.034520730098073
0.36,0.46,1,0,0,1,0,0,0,0,0,0,0,11.821358093591261
0.34,0.53,1,0,0,1,0,0,0,0,0,0,0,10.819576984995793
0.34,0.53,1,0,0,1,0,0,0,0,0,0,0,10.408184615858467
0.34,0.49,1,0,0,1,1,0,0,0,0,0,0,9.623003656292504
0.34,0.49,1,0,0,1,0,1,0,0,0,0,0,7.268461723335826
0.34,0.49,1,0,0,1,0,0,1,0,0,0,0,5.785219275916581
0.32,0.49,1,0,0,1,0,0,0,1,0,0,0,4.361876293217081
0.32,0.49,1,0,0,1,0,0,0,0,1,0,0,3.131276745865517
0.32,0.49,1,0,0,1,0,0,0,0,0,0,0,5.023176836876207
0.32,0.49,1,0,0,1,0,0,0,0,0,0,0,8.101160234479881
0.34,0.46,1,0,0,1,0,0,0,0,0,0,0,11.601121503024283
0.34,0.49,1,0,0,1,0,0,0,0,0,0,0,13.705673349985124
0.36,0.46,0,0,0,1,0,0,0,0,0,0,0,15.935283822682
0.36,0.46,0,0,0,1,0,0,0,0,0,0,0,16.147262583135042
0.36,0.46,0,0,0,1,0,0,0,0,0,0,0,17.041634153599666
0.36,0.46,0,0,0,1,0,0,0,0,0,0,0,17.868857099624844
0.36,0.5,0,0,0,1,0,0,0,0,0,0,0,17.95475406165983
0.36,0.46,0,0,0,1,0,0,0,0,0,0,0,17.854463554843772
0.36,0.46,0,0,0,1,0,0,0,0,0,0,0,17.13563168488538
0.36,0.46,1,0,0,1,0,0,0,0,0,1,0,17.29014119382475
0.36,0.46,1,0,0,1,0,0,0,0,0,0,1,15.361529890007171
0.36,0.5,1,0,0,1,0,0,0,0,0,0,0,14.165002166585293
0.34,0.53,1,0,0,1,0,0,0,0,0,0,0,12.745541557502042
0.34,0.53,1,0,0,1,0,0,0,0,0,0,0,12.327805198341983
0.32,0.57,1,0,0,1,0,0,0,0,0,0,0,11.727870480055424
0.32,0.57,1,0,0,1,0,0,0,0,0,0,0,11.790342020819907
0.3,0.61,1,0,0,1,0,0,0,0,0,0,0,10.171393654346712
0.26,0.81,1,0,0,1,1,0,0,0,0,0,0,12.299038357076062
0.3,0.65,1,0,0,1,0,1,0,0,0,0,0,6.590191605438041
0.28,0.61,1,0,0,1,0,0,1,0,0,0,0,3.536147331458831
0.26,0.65,1,0,0,1,0,0,0,1,0,0,0,3.131276745865517
0.26,0.65,1,0,0,1,0,0,0,0,1,0,0,2.0786512944041204
0.28,0.61,1,0,0,1,0,0,0,0,0,0,0,4.361876293217081
0.26,0.65,1,0,0,1,0,0,0,0,0,0,0,7.540399618799464
0.3,0.56,1,0,0,1,0,0,0,0,0,0,0,11.821358093591261
0.32,0.53,1,0,0,1,0,0,0,0,0,0,0,13.658160389659203
0.34,0.49,0,0,0,1,0,0,0,0,0,0,0,16.48929591404228
0.38,0.46,0,0,0,1,0,0,0,0,0,0,0,17.811148584506086
0.38,0.46,0,0,0,1,0,0,0,0,0,0,0,18.628390710332027
0.4,0.43,0,0,0,1,0,0,0,0,0,0,0,18.481265158582005
0.4,0.4,0,0,0,1,0,0,0,0,0,0,0,18.694529261623984
0.4,0.4,0,0,0,1,0,0,0,0,0,0,0,17.868857099624844
0.4,0.4,0,0,0,1,0,0,0,0,0,0,0,17.665283828589825
0.36,0.43,1,0,0,1,0,0,0,0,0,1,0,15.917377266693359
0.36,0.43,1,0,0,1,0,0,0,0,0,0,1,14.120299389436758
0.36,0.43,1,0,0,1,0,0,0,0,0,0,0,13.892766259833067
0.32,0.53,1,0,0,1,0,0,0,0,0,0,0,11.569047583944677
0.3,0.52,1,0,0,1,0,0,0,0,0,0,0,9.53378342293581
0.3,0.52,1,0,0,1,0,0,0,0,0,0,0,9.161943829628923
0.3,0.56,1,0,0,1,0,0,0,0,0,0,0,7.734588826671822
0.3,0.56,1,0,0,1,0,0,0,0,0,0,0,5.256953311190453
0.3,0.56,1,0,0,1,1,0,0,0,0,0,0,2.904942901727107
0.3,0.56,1,0,0,1,0,1,0,0,0,0,0,2.3851815495408415
0.3,0.56,1,0,0,1,0,0,1,0,0,0,0,1.72599165977474
0.3,0.52,1,0,0,1,0,0,0,1,0,0,0,4.361876293217081
0.3,0.52,1,0,0,1,0,0,0,0,1,0,0,6.750081158403143
0.3,0.49,0,0,0,1,0,0,0,0,0,0,0,11.504422658588348
0.3,0.49,0,0,0,1,0,0,0,0,0,0,0,18.03986784177798
0.3,0.49,0,0,0,1,0,0,0,0,0,0,0,20.375812651178013
0.3,0.52,0,0,0,1,0,0,0,0,0,0,0,14.556088407200223
0.32,0.49,1,0,0,1,0,0,0,0,0,0,0,11.601121503024283
0.34,0.46,1,0,0,1,0,0,0,0,0,0,0,11.85222991877694
0.36,0.43,1,0,0,1,0,0,0,0,0,0,0,14.275633576482853
0.36,0.4,1,0,0,1,0,0,0,0,0,0,0,13.776380921801676
0.38,0.4,1,0,0,1,0,0,0,0,0,0,0,13.139876424027255
0.38,0.4,1,0,0,1,0,0,0,0,0,0,0,13.984599013274917
0.36,0.43,1,0,0,1,0,0,0,0,0,0,0,16.48929591404228
0.34,0.46,0,0,0,1,0,0,0,0,0,1,0,20.26373771704606
0.34,0.46,0,0,0,1,0,0,0,0,0,0,1,19.120100363030556
0.32,0.49,0,0,0,1,0,0,0,0,0,0,0,16.688220888210715
0.32,0.49,1,0,0,1,0,0,0,0,0,0,0,14.20944586761939
0.3,0.52,1,0,0,1,0,0,0,0,0,0,0,11.913547300806247
0.28,0.56,1,0,0,1,0,0,0,0,0,0,0,10.673161561311831
0.26,0.6,1,0,0,1,0,0,0,0,0,0,0,7.734588826671822
0.24,0.6,1,0,0,1,0,0,0,0,0,0,0,4.773379434530496
0.24,0.6,1,0,0,1,1,0,0,0,0,0,0,2.904942901727107
0.24,0.65,1,0,0,1,0,1,0,0,0,0,0,0.7719837147172207
0.22,0.64,1,0,0,1,0,0,1,0,0,0,0,1.72599165977474
0.22,0.69,1,0,0,1,0,0,0,1,0,0,0,2.65800442162689
0.22,0.64,1,0,0,1,0,0,0,0,1,0,0,6.904372599974001
0.22,0.69,0,0,0,1,0,0,0,0,0,0,0,11.821358093591261
0.2,0.69,0,0,0,1,0,0,0,0,0,0,0,16.930705202134416
0.22,0.69,0,0,0,1,0,0,0,0,0,0,0,19.684271936989038
0.26,0.6,0,0,0,1,0,0,0,0,0,0,0,16.53945385013085
